IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_363,PKA_153_CHA,MOT_2D_linker_CSV,MUT_ALPK1,GO_0001933_EXP,GO_0007257_CSV,GO_0014068_CSV,GO_0043524_CSV,EXP_FAM198B,EXP_DCLK2,EXP_MINK1,EXP_BRD2,EXP_PRKD3,EXP_TGFBR2,EXP_ANKK1,EXP_WNK4,EXP_AKT1_X_EXP_ADCY2,EXP_AKT1_X_EXP_CXCR4,EXP_CDK4_X_EXP_CCNB1,EXP_CDK4_X_EXP_CCNF,EXP_CDK4_X_EXP_CDKN3,EXP_CDK4_X_EXP_HSP90AA1,EXP_CDK4_X_EXP_MLH1,EXP_CDK4_X_EXP_RPA1,EXP_CDK4_X_EXP_SUPT3H,EXP_CDK9_X_EXP_CCND2,EXP_CDK9_X_EXP_CTR9,EXP_CDK9_X_EXP_NELFA,EXP_CDK9_X_EXP_POLR2B,EXP_CDK9_X_EXP_SNAPC2,EXP_CDK9_X_EXP_TCEA1,EXP_LIMK2_X_EXP_CDC42,EXP_MAP2K7_X_EXP_MYC,EXP_MAP2K7_X_EXP_VEGFA,EXP_MAPKAPK3_X_EXP_HIST1H2BJ,EXP_MARK2_X_EXP_SLC3A2,EXP_MINK1_X_EXP_CHRNE,EXP_NEK7_X_EXP_NUP107,EXP_NEK7_X_EXP_NUP160,EXP_NEK7_X_EXP_NUP88,EXP_NEK7_X_EXP_TOP2B,EXP_OXSR1_X_EXP_SLC22A13,EXP_PRKCA_X_EXP_CALM1,EXP_PRKCA_X_EXP_GNAO1,EXP_PRKCA_X_EXP_GNGT2,EXP_PRKCA_X_EXP_GRIA1,EXP_PRKCA_X_EXP_HSP90AA1,EXP_PRKCA_X_EXP_JAM2,EXP_PRKCA_X_EXP_LEMD3,EXP_PRKCA_X_EXP_NOS1,EXP_PRKCA_X_EXP_PLA2G6,EXP_PRKCA_X_EXP_PLCB2,EXP_PRKCA_X_EXP_SELE,EXP_PRKCA_X_EXP_SPHK2,EXP_PRKCA_X_EXP_YWHAG,EXP_PRKD1_X_EXP_PRKD3,EXP_STK24_X_EXP_PPP2R1B,EXP_TGFBR2_X_EXP_CCND1,EXP_TGFBR2_X_EXP_FBN1,EXP_TGFBR2_X_EXP_NEDD4L,EXP_TGFBR2_X_EXP_PPP1CA,EXP_TGFBR2_X_EXP_PPP1CC,EXP_TGFBR2_X_EXP_SMAD6,EXP_TGFBR2_X_EXP_TGFB3,EXP_TGFBR2_X_EXP_UBC,EXP_TGFBR2_X_EXP_USP15,EXP_TGFBR2_X_EXP_XPO1,EXP_TGFBR2_X_EXP_ZFYVE16,EXP_TRIB3_X_EXP_HELZ2,EXP_TRIB3_X_EXP_TGS1,GO_0000187_EXP_X_GO_0001525_EXP,GO_0001764_EXP_X_GO_0034613_EXP,GO_0001764_X_GO_0009267,GO_0006897_EXP_X_GO_0070372_EXP,GO_0007030_X_GO_0070372,GO_0031098_X_GO_0048812,GO_0035556_EXP_X_GO_1901215_EXP,Predicted IC50,Validation
2.025058,907062,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.420242584,3.141673458,4.457790505,7.660456777,6.165421846,5.444838798,2.910981652,2.963208538,12.59525963,12.71454251,80.73944686,46.33861444,76.91362426,77.21057516,41.07041486,61.56200711,34.34840033,35.07552878,42.06417121,25.98051301,52.4689838,22.12431196,49.82395015,20.74271104,40.38477665,17.92553272,17.34281209,31.5836764,16.0644203,65.92762606,37.53269623,46.96914939,65.48011924,22.35351681,36.68573336,12.75639799,11.87174963,11.24611749,34.62889781,10.91289887,18.06558119,10.9684443,12.08989358,11.26831034,11.52765929,13.00215162,20.96924495,35.90376399,23.78541818,38.52841198,15.89371496,34.6544332,53.8443003,58.93197139,31.47610432,17.11265972,71.6600334,21.64121864,49.53288501,22.98913122,24.53127516,40.88579935,0,0,0,0,0,0,0,1.4447787376,6
-1.518002,909700,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.804400621,2.936360082,4.195946969,8.465631122,5.78567272,3.63331889,3.1094242,3.087751672,13.04313935,12.96998314,71.41000435,40.05970408,60.8462584,71.6764938,46.68815102,54.85280206,34.63693373,15.79714885,37.58968578,29.93778833,55.60362394,22.74308217,46.23318902,20.17060823,40.37062739,24.4687749,17.92922968,31.41755304,15.28261879,57.68971628,36.637061,47.26646262,64.08659381,25.11422204,35.65524869,11.88727258,11.26147558,11.57308342,30.2788058,11.51454989,16.06751784,11.91359818,12.79578036,11.72598934,10.79120531,13.72688886,16.19267936,20.35236049,17.17680379,31.34203714,10.68249061,16.82296847,32.0437194,38.97557089,14.88225926,10.94929123,46.97155159,14.42048428,32.97253121,13.27091834,19.36064421,41.4829531,0,0,0,0,0,0,0,0.7381013153,10
2.516262,909708,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.946249544,2.97886925,4.615180337,8.524234614,4.847887419,5.447478234,3.107652128,3.078935016,14.57561271,13.59381121,85.98905069,48.69282664,69.27341079,88.83454597,48.78671735,62.68276384,33.93214464,42.24546364,42.25134953,31.03336356,57.65956506,24.15322333,57.73447763,18.85519713,56.47331946,22.1021389,20.00565174,37.30508391,18.00152985,73.29923847,41.08663646,51.00432175,63.15026605,21.99273076,34.83545984,11.48090566,10.96416667,11.16818413,34.87201348,11.07831448,18.57483891,10.97211846,11.39519264,10.73331762,11.23024274,12.33540908,17.6176716,14.7019086,28.01683273,39.79806736,15.18910384,42.71683864,53.19414241,61.02122951,17.58985117,16.60428857,71.38618479,21.49274662,49.09510224,20.4229977,28.47140195,65.64471768,0,0,0,0,0,0,0,1.169613909,1
0.115496,909709,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.47125645,2.759645593,4.737510844,8.027539796,5.452017485,5.471974888,3.216528096,2.967875137,12.9417875,13.19732783,68.01576298,36.42375376,57.34480353,67.45839837,36.86439553,53.20119568,30.86789521,18.05709703,43.86379612,30.37499216,58.4965736,23.40885344,52.77125706,28.31978885,50.14890102,25.03590415,20.42469256,36.68835367,17.36592475,58.57869668,39.5894871,44.25427996,60.20112174,23.43755416,40.01640942,12.56827679,13.15314447,12.12808566,34.26657457,12.23277625,18.7317941,12.84006841,13.7192785,12.06758123,11.94052167,14.0006483,19.33066397,16.46645301,24.83878054,39.27574327,15.96788875,35.70780389,49.02313036,54.55273013,17.35337231,16.30999096,72.5915665,22.46574588,46.35701904,18.61961946,28.48247999,46.09231329,0,0,0,0,0,0,0,0.8062659388,6
0.475971,910701,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.454642033,2.736915582,4.814405149,8.794562552,5.660407363,4.538994965,3.307716884,3.306862452,12.46735796,11.44199955,58.93775604,33.74939363,46.21503485,64.95622254,31.38980865,53.54380452,26.61372343,36.57391449,52.71894854,30.5856951,66.78236397,26.22563247,56.81443044,29.502296,44.95507966,26.93815132,15.82645835,33.24134968,18.52814189,65.86365416,43.3406016,44.36611987,59.7058552,22.55124495,40.95741337,13.20715563,13.70097598,12.30287908,36.44728048,12.63178285,21.47649883,13.00031771,13.61244095,12.30222087,12.18197706,14.138142,19.84644393,20.81479883,24.96959435,40.86569325,14.34789662,29.89799527,40.64551012,45.29093885,17.97197313,13.53386168,60.55219369,19.59891395,38.90732857,17.78910614,22.60223598,34.94147138,0,0,0,0,0,0,0,0.6615584766,2
1.414983,910904,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,2.958135692,0,0,0,3.484199698,2.86053211,4.25994145,7.742765073,4.543819935,5.557581795,2.835528413,2.934898995,15.61276509,15.55702736,80.60638922,51.62416668,67.23124839,86.83895788,43.2855839,66.91014099,35.32481129,26.87273654,39.12971105,27.97626161,57.25170622,23.13445522,54.47523739,26.88279454,47.21374275,25.34928294,22.74357466,40.2126082,15.20642948,72.41677921,45.42855922,48.03727803,62.44131594,20.37985249,38.26141303,11.90993811,11.69082988,11.48487437,34.62215319,11.20717651,19.08850225,11.7244757,11.54677956,11.44690835,10.82219784,12.26924776,18.68824238,17.04218805,23.02544916,49.81518967,16.172193,32.79026861,54.60828352,58.94626034,30.24186184,18.80839587,73.25184131,22.22976085,46.31858586,19.91246711,29.97633999,51.64610456,13.91250896,0,0,18.95735175,1,0,18.66539563,1.6142785375,8
1.576826,910911,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.83012,0,0,4.107482824,2.760311557,4.657239859,7.971932976,5.453373595,4.476833591,2.889930526,3.091708073,12.45269153,12.1897289,65.76647504,35.74576,54.75470195,72.49679906,33.10769925,54.44583223,35.97406693,32.00800317,49.72234254,35.12329618,60.83914622,24.93231078,55.81833719,25.0207621,46.95151388,24.29471576,19.56917324,35.97382695,16.04034919,53.44407755,38.49157367,40.25039321,50.37006532,23.92126896,41.39739196,12.63111281,11.99911033,11.7378582,37.3475966,11.48765371,19.03303892,12.15793436,12.0007725,11.98026821,11.33543858,13.27861188,20.61484373,16.60120748,23.86762592,43.68034637,13.08401596,25.86179932,46.99726747,46.87323101,17.65720972,13.74210754,59.79077031,18.27068162,37.2443132,16.82722275,24.44002675,37.7134144,0,0,0,0,0,0,0,1.0875671461,5
2.021407,910916,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.675493369,2.805010174,4.728053778,7.805111587,5.242497052,4.935630125,3.343102843,3.001894738,12.72899576,12.44654547,60.60423167,34.10768429,44.09745939,72.20338884,35.28449087,52.47137992,30.67138579,22.86033744,48.88215907,28.61467673,59.62380617,25.16549364,59.31249185,29.82430372,48.43889888,28.55721974,15.56404099,43.57560547,17.58532971,60.87137812,38.05936524,46.72038039,54.88473111,20.28729175,35.75017371,10.99913099,10.70681321,10.69857779,31.77122976,10.75710158,16.68908991,10.84051294,10.64094866,11.00293819,10.63915201,11.86350931,17.06051856,14.98814961,19.2593439,31.34506631,13.87100806,24.90115499,46.86357929,50.95179052,14.65737477,14.81496199,65.84222461,23.05147143,40.93787884,19.55472312,31.13877848,44.55473276,0,0,0,0,0,0,0,0.8077460176,10
3.093293,1240121,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.042007053,2.993899231,4.947891633,8.394714891,5.142051273,3.900111276,3.204383743,3.380330758,13.8612092,13.60698047,75.69246305,43.4021672,58.86083987,72.45518089,36.18060255,56.30830799,34.05439301,39.52898128,39.34603574,29.58453648,59.9396891,24.70863644,53.04916676,26.701454,52.11536242,27.77517459,26.35951328,34.31117793,17.56888525,54.36925266,37.241747,39.02367837,47.07773412,26.78835052,35.16774015,11.51821535,10.78862008,11.38514723,32.17983425,11.31731211,16.17872573,11.5431876,11.77505176,10.67895778,11.19144052,12.1552668,18.1636807,14.81360883,22.17239036,35.10991486,11.60089699,26.04722307,38.1771976,41.7734949,12.97400207,12.56299958,52.07073369,16.84116216,33.27611375,13.96581228,25.88284653,42.84181293,0,0,0,0,0,0,0,1.9201640908,3
1.121237,1240122,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.413231614,2.87983128,4.972956619,7.617413909,5.470567685,5.094920386,2.882428966,2.779421412,13.74377835,13.9053656,99.70803677,58.10045281,79.07072457,92.91034699,44.78480144,69.41459314,39.04906825,37.57304927,41.85448723,31.18489086,57.02181197,23.73356588,45.39145046,23.77654288,50.75376065,21.62302798,23.44160766,38.11973744,17.43912619,64.2579072,41.99954863,53.68391624,59.50642579,23.10734579,37.59707007,13.05774099,12.47377879,11.34542214,38.3791978,11.69534921,18.8963246,12.29116949,12.81448061,12.0226802,11.6218809,13.61027684,19.11952281,15.23325025,24.89329984,33.7858464,16.02294926,32.11827627,48.64306734,55.20380659,17.03006963,15.6200715,66.45226124,21.7100092,45.39052738,18.37919659,23.15297064,44.1171116,0,0,0,0,0,0,0,1.2664080673,7
0.127655,1240140,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.692127,0.692127,3.163407775,2.807337143,4.69793628,8.115085499,5.210099811,3.670624238,3.082683243,3.072060993,12.23289129,12.43099673,67.27551964,36.13436109,53.62927863,67.38806383,35.89030764,56.08439683,28.719916,19.34311709,45.51225444,34.07597585,58.96496452,24.02249733,49.56047024,31.75449201,51.85704641,27.00601661,16.42236998,35.89488896,18.71650369,59.36650702,38.17783328,47.71890395,56.99480397,19.16719743,32.99038621,10.64275239,10.26547697,10.5634541,28.54311693,10.7405073,17.14050742,10.71054585,11.481345,10.07352668,10.01722827,12.37945377,16.18189062,18.17817761,40.33834489,24.17125275,11.1058445,20.73298754,33.87018441,35.40260743,15.91385906,11.26155921,48.62468467,14.59138067,31.34259372,13.78891297,18.1027443,31.96670388,0,0,0,0,0,0,0,-0.2973251,5
-0.092275,1240161,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,3.031127148,2.779925756,4.465130298,7.876608111,5.171036656,5.039106326,3.352621656,3.192517593,12.50773354,12.7152505,41.9220193,32.33619668,31.59266267,70.19263922,35.51350913,48.02890396,30.29786048,42.5924447,54.40975567,35.40238674,70.76158363,30.62811227,69.82847906,25.7688743,47.36280892,27.91044855,14.9956993,40.65079706,14.95044677,50.65565739,32.38344776,34.07781935,48.48198904,21.39951932,38.84688804,12.75012307,12.45264844,11.83095094,35.39550451,11.90233734,18.52662318,12.12750126,12.88306288,11.27281566,11.93523246,13.45160375,20.6658795,14.92643646,28.28493075,44.6673455,15.31031609,30.158438,46.63271519,51.98499366,23.95779608,16.41654743,67.55428912,19.19696301,42.57344645,18.88887354,31.10682144,50.69092286,0,9.455107187,1,0,0,1,0,-0.686474994,4
1.125451,1240162,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.006833325,2.776088586,4.518150372,8.212923536,5.32933052,5.21570232,2.837354174,2.942976882,13.03353188,14.55664823,87.43650252,56.21758261,73.81977878,85.09017207,46.17979904,63.17397433,38.52067669,17.47155904,44.83641183,32.96791432,56.26986699,23.18961201,51.95533197,20.83788902,40.6464093,20.36887762,21.57088381,35.01400694,15.27951683,69.23670008,49.0472417,45.07945734,63.40324881,24.08413215,39.46359568,13.56752376,11.46848041,11.12095471,34.63777172,11.65357547,18.89584347,11.34131847,12.04981569,11.09638701,11.03534724,12.66673723,20.03606061,19.41941187,20.77023876,50.3787194,16.65253442,32.38275728,50.73884268,54.90317966,18.97618602,15.76468913,68.98934086,20.56962312,48.08185454,18.8959563,17.3686526,33.2859044,0,0,0,0,0,0,0,1.2320640536,3
0.259853,1240196,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.188792947,2.80815556,4.668293395,6.998531311,5.886076711,6.202702186,3.04030698,2.974235358,12.4472032,12.62173818,87.88226535,49.61241145,82.26422221,92.35180858,44.24189531,65.5869123,35.06146808,29.96446031,48.62256364,27.24828868,58.03068428,23.86180716,50.9296566,23.01996842,41.79610295,15.77048197,21.65148539,35.37224031,16.06464653,70.37322705,43.56259004,54.71158116,66.17287045,20.3657506,42.51625088,13.08510856,12.71675308,12.42768811,41.40243432,12.99318318,20.10303567,12.65178768,13.62657611,12.74560357,12.1684174,14.20855064,18.5184141,16.30061911,22.44829475,50.11667106,17.60148825,30.85495806,60.42249466,66.46087812,25.26246941,18.58792751,80.9483291,25.84132172,55.07415478,22.60027458,25.40303958,42.91949531,0,0,0,0,0,0,0,0.6015995087,4
0.581058,1240204,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.276378176,2.768481012,4.731035206,7.487804652,5.838290135,4.947951908,3.219494093,3.106904361,13.75043762,13.48642679,75.76800394,41.20769845,60.82767993,97.27185432,37.9713315,65.49684381,36.75235707,14.88218537,40.88247964,25.95789668,56.25217261,21.07549304,45.79780979,28.93869538,50.40429555,18.31553632,15.34041753,34.79210243,18.03026078,55.66602132,34.62403623,46.12459613,47.60135113,17.83307529,44.79660923,14.35032407,13.15773879,13.2560217,47.66437476,13.1287513,20.15488821,14.39888572,14.65972084,13.09342807,12.81436427,15.04132655,22.57857508,20.90518396,18.90399885,37.33105847,13.53874945,25.77289189,47.15090619,51.1331177,20.66319606,14.79276046,64.13647765,19.60175819,42.81054863,17.70317396,24.74669293,38.53526784,0,0,0,0,0,0,0,1.1356218823,9
0.787544,1240205,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5.101407035,2.904491812,4.61694443,7.655392162,5.107794634,6.519068308,3.092756175,2.980566733,12.97674445,12.00215374,85.19739373,46.1387085,63.15586752,87.09175722,44.9689608,69.66095735,42.67940115,18.10040406,50.41499203,30.71662039,56.78451301,24.85000432,60.65335542,28.07223301,49.61696326,26.20769364,17.24800824,40.55350453,17.38034747,60.72846809,38.58498318,51.32365651,57.98961119,20.43794353,35.5868688,10.89534775,10.84519271,10.25125603,31.43983086,10.47192325,22.86337615,11.00894589,10.80904813,10.27093299,10.30462583,11.71100452,19.85386989,22.38972653,23.8061282,61.73157261,18.80234399,39.02000825,61.95867458,64.50246195,30.75406521,19.33451405,85.71860571,28.504495,55.21546474,24.35522159,30.47724811,67.22839569,0,0,0,0,0,0,0,1.3524879961,9
-0.180785,1240206,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.894747445,2.893492525,5.106890039,8.492886818,4.718576319,4.881074826,3.078162386,3.11536889,13.55470827,13.49578824,84.66832916,53.85890823,73.3339425,80.01766561,45.4855858,62.35007921,36.03765721,46.22784943,42.85568404,39.19385557,60.25594981,27.39130906,63.73385846,27.40969822,61.16884636,34.0559337,23.93003167,36.05675357,19.03230864,74.19853958,49.7855823,62.291296,61.59425361,21.57865301,32.22327366,12.01351747,10.8660955,10.97126237,30.21525725,10.57307278,16.45765247,11.29086663,11.79508643,10.66562955,10.58920727,11.99265897,17.97576878,18.64657984,22.26836337,35.98047264,13.99274756,22.82627466,44.74785369,53.34400414,22.01552297,14.97991337,64.62665239,19.14210675,42.60776785,16.54408993,34.46998331,64.48218079,0,0,0,0,0,0,0,-0.117121343,8
2.502695,1240207,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.549967632,3.01928336,4.524640857,7.597176487,5.5627392,5.010232404,3.138853006,2.867728783,13.17077024,12.83712503,92.50856472,51.38028644,77.69315271,91.42621225,45.61096415,67.1177848,34.96902189,16.75629566,42.37049514,26.99540614,55.80871971,23.92107698,48.85896528,21.12983734,51.63188965,19.16407169,20.05864826,26.36284899,17.19316984,74.0857901,45.51323677,56.17367424,68.34084471,21.35065449,51.03113239,18.10928241,15.01314612,14.37466356,48.05581432,14.53439216,24.51240164,15.6610975,15.92239977,14.5288712,13.94140766,17.48217787,23.6082185,24.32517387,23.6274534,45.47805721,15.82768147,26.87373549,48.93036878,54.25351707,20.41130002,15.0488509,65.15898055,21.16207989,44.74602191,21.9459751,22.08389188,37.16520848,0,0,0,0,0,0,0,2.1789813168,6
0.448973,1290724,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6.440414055,3.669312911,4.03593894,7.828203699,6.277266244,5.699045211,3.00451299,3.000418129,13.57606683,13.07070543,89.97635433,52.71419366,83.29766342,88.05048448,45.91972674,60.54684753,37.41111113,15.37168195,43.08477179,29.23167016,54.23157662,22.9483536,49.53838397,17.43305578,45.18418427,29.16454171,17.01673007,28.19495523,13.22911533,71.05046358,39.82477497,52.6912273,73.45615017,26.09782028,48.64094729,16.36578229,15.12158105,14.06211733,46.15177144,23.81041779,22.40670006,15.18194152,16.5393626,15.37947411,13.8880926,17.49412588,26.63160237,38.15422654,21.6614963,38.65165365,28.8271537,37.58650605,53.00885219,59.51586455,19.70672974,17.3889559,75.32839332,23.92257739,48.25297435,24.48868305,20.48583845,37.06089399,0,0,0,0,0,0,0,1.7254769734,10
0.045662,1290725,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.084205083,2.629933425,4.375739565,7.749552068,5.15937062,5.627831191,2.65636657,2.855015297,12.61377756,12.37463285,90.96828912,54.0612803,81.28851834,80.42958055,40.29370356,61.85575732,34.94954872,35.03589448,41.1413511,29.90343271,55.22143005,20.42599425,47.62440599,22.45285135,48.04683873,22.07763636,18.42252594,32.24961023,14.26837217,75.62673115,50.2641087,62.37107937,71.34621875,22.53763329,37.54439418,11.73234823,11.34326916,10.40973066,30.73959471,13.00061783,17.03169225,10.53225617,11.40015875,10.61748239,10.09397918,11.22973964,19.19286941,18.04940473,22.81377595,55.16648424,21.19302062,32.29598967,58.36791198,59.81826083,16.90287738,17.29374721,73.97141879,24.68907769,48.41524508,21.12890274,19.31566361,32.97872209,0,0,0,0,0,0,0,0.6684442127,9
-0.277163,1298156,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.375601627,2.761760591,5.107364486,7.711933037,5.669255299,4.647621693,2.986505822,3.081612296,12.66189859,12.02016756,76.31152249,40.19157513,61.09697515,73.42119696,33.52581305,54.76400103,33.11125742,21.36749968,43.74225917,29.90736526,53.50228688,21.96066214,50.53854743,27.66686608,50.07414439,28.39021887,17.61531646,43.30162546,19.76964094,57.01918885,41.613315,31.19471069,54.22597886,22.65257809,40.97320255,12.66578988,12.63861092,11.79937384,34.33526573,11.7750524,17.61971541,12.90188959,13.81612801,12.85042905,11.78028746,13.46388077,21.40465856,17.3046478,23.7996803,37.43249801,12.60715991,26.61258555,45.15216468,46.16747319,16.71599058,13.89298477,61.26059051,18.95299422,38.09002876,16.19144504,27.42853253,46.2558216,0,0,0,0,0,0,0,-0.291964931,5
-0.989611,1298215,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.194137112,2.843647454,4.557605687,8.780526945,5.245142124,4.809941398,2.837619768,3.340588311,13.90681205,13.03732214,80.03398234,44.40188823,64.05199404,74.54413614,41.88874317,61.15983756,34.83935974,27.45948427,50.98496746,43.05222436,64.79442289,27.30130055,55.15969126,28.11586648,51.83960358,26.52846927,24.78136661,36.35571596,17.29431067,53.31032235,38.86481631,44.54984605,48.42789133,24.32178271,38.62059539,11.67713289,12.17432348,11.26425802,32.53685989,11.63635246,19.7014927,11.79693868,13.18436509,11.72565666,11.43999702,12.79272674,20.52097938,20.96706414,23.11846456,32.03530582,13.60391108,31.98751317,41.42564527,52.1152172,16.14338782,14.67767466,64.28653616,20.28680567,41.56297346,15.91069813,33.74171397,48.19553182,0,0,0,0,0,0,0,0.8459557766,8
1.761365,1298529,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,2.941279377,0.790234,0,0,6.070851975,3.645997696,4.425016348,7.680187885,5.918341529,6.164923773,3.101112897,3.000462501,14.41333605,13.65398192,87.09898006,49.08607834,78.87542874,93.82201816,51.80837279,71.13528826,32.8128697,15.02235878,38.74730789,22.0583546,53.14214417,22.42630919,41.45486661,22.30621291,40.95180503,22.34247432,20.33308215,21.1954509,18.31681402,82.56936249,47.6620912,54.88394042,85.43683594,26.95486131,47.31401784,14.27341402,12.74710349,14.35445357,42.8326096,16.94875788,20.45867003,15.37878266,16.53233837,15.31184278,14.41527536,16.38969141,20.22547025,49.1348644,16.9085684,51.88109148,37.15298354,35.56072316,54.10020944,63.80068453,23.77630722,19.68602949,81.39836938,24.82612175,53.26367421,21.32741299,19.83465251,28.99862601,10.00390193,0,0,10.00390193,1,0,35.87680554,2.7337296021,5
