IC50,Cancer,Drug,From_Sanger,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_780,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_656,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,REC_R_HSA_3928578_CSV,GO_0002223,GO_0006977,GO_0006977_EXP,GO_0007095_EXP,GO_0034976_EXP,GO_0042981_EXP,GO_0043547,GO_0043547_EXP,GO_2000378,EXP_MAP3K20,EXP_MAP3K6,EXP_CDK10,EXP_AATK,EXP_CDC42BPA,EXP_MYLK3,PKA_109_ASA_X_Fingerprint_611,PKA_109_CSV_X_Fingerprint_611,PKA_109_ENG_X_Fingerprint_611,PKA_109_POL_X_Fingerprint_611,PKA_155_HYD_X_Fingerprint_611,PKA_214_ASA_X_Fingerprint_658,EXP_CDK10_X_EXP_ETS2,EXP_CSNK1D_X_EXP_YWHAG,EXP_LYN_X_EXP_CSF2RA,EXP_LYN_X_EXP_KITLG,EXP_LYN_X_EXP_PAG1,EXP_LYN_X_EXP_PLA2G4A,EXP_LYN_X_EXP_SNCA,EXP_MAP2K4_X_EXP_FASLG,EXP_MAP2K4_X_EXP_NFKB1,EXP_RIPK4_X_EXP_P4HB,EXP_SRC_X_EXP_NTN1,EXP_STK24_X_EXP_CCT8,EXP_STK24_X_EXP_MOB1B,EXP_STK24_X_EXP_STRN4,PWY_R_HSA_112409_EXP_X_PWY_R_HSA_212436_EXP,GO_0001525_EXP_X_GO_0030036_EXP,Predicted IC50,Validation
1.697173,1298222,1129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.5320793637,0,0,0,6.5292812219,3.5597350877,4.8249656716,4.6594428478,4.5737122337,3.1942956833,0,0,0,0,0,0,41.034571632,36.279037196,13.697367618,17.498484951,15.751986218,13.972775211,17.679174057,22.600259401,58.811102116,41.669947139,22.853771926,53.99432896,22.474921474,16.838524677,0,0,4.0517950341,7
-3.81581,753575,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.3649364359,0,0,0,7.4953249188,3.4411971435,4.2244521807,3.647138737,4.49260866,3.0461556778,0,0,0,0,0,0,34.478320985,32.507598009,21.345146435,33.272827096,33.217715304,43.968978091,42.169192174,21.093522317,57.076270068,42.626133901,12.764093331,54.652391516,20.999830585,16.690648246,0,0,-3.109499769,2
2.48935,753614,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.506070961,1,4.6730721366,3.5698545875,4.8001742287,6.0344192746,5.0737189873,3.1659823641,0,0,0,0,0,0,43.226268881,33.355796409,22.824198955,31.44539114,26.08253824,43.106706724,26.648623189,19.468798468,51.775737179,73.946117809,20.552598801,59.258827414,34.229611018,20.329618945,0,25.831426639,2.0616069166,5
-2.595957,753614,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.506070961,1,4.6730721366,3.5698545875,4.8001742287,6.0344192746,5.0737189873,3.1659823641,0,0,0,0,0,0,43.226268881,33.355796409,22.824198955,31.44539114,26.08253824,43.106706724,26.648623189,19.468798468,51.775737179,73.946117809,20.552598801,59.258827414,34.229611018,20.329618945,0,25.831426639,-1.772218807,8
2.920643,946356,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.8122885527,0,0,0,6.236311149,3.6336718221,4.6771559445,3.9168515506,4.2769090777,3.1184701205,0,0,0,0,0,0,41.142623013,34.081705657,19.702158637,29.806903189,26.567502764,36.390998361,30.235151081,19.021410712,53.971563956,60.71822059,20.103727877,59.46169553,24.670568655,18.053782274,0,0,2.787640915,1
1.802873,1503368,329,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.503313294,1,8.2944817855,0,5.1109655986,3.3825838074,5.055082325,4.7485318129,4.6453642215,3.0278739624,0,0,0,0,0,0,40.529346704,35.744662406,22.874819109,26.883136523,35.025957178,40.691464417,24.631826593,16.604214862,45.652816134,56.582985478,24.139184331,58.735802082,21.843740999,17.69842818,0,0,2.0171813439,6
3.127267,1503365,294,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.3200520201,3.3886339159,4.2308596188,3.9500278546,4.9600948329,3.1029731471,0,0,0,0,0,0,38.321512818,37.186048148,22.719036923,30.434273035,46.31355248,50.256600056,25.750513648,17.152530843,50.674198086,69.427700743,15.988986509,51.165712675,22.169519822,15.101253773,0,0,3.9841607583,8
1.166758,753575,312,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.3649364359,0,0,0,7.4953249188,3.4411971435,4.2244521807,3.647138737,4.49260866,3.0461556778,0,0,0,0,0,0,34.478320985,32.507598009,21.345146435,33.272827096,33.217715304,43.968978091,42.169192174,21.093522317,57.076270068,42.626133901,12.764093331,54.652391516,20.999830585,16.690648246,0,0,0.4360733427,2
-0.724558,906817,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.828218,0,1,4.6023046208,0,0,19.978610893,0,0,0,7.2567575403,3.4218861324,4.0556019677,4.2684294938,5.0751261979,3.1936450232,0,0,0,0,0,0,27.177174188,29.613487025,24.711907012,27.30042148,48.402820154,20.257110613,31.090569146,21.159325842,54.920609078,44.247450186,13.332920019,48.628793826,23.448681344,13.495964147,68.85204006,0,-0.037651662,5
4.666589,735784,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.813307,0,0,0,6.4039760326,0,9.6772447164,0,0,0,7.1393695075,3.2787191675,4.3694384171,3.4300869931,5.067108678,3.0463042035,0,0,0,0,0,0,36.30643597,31.059633613,22.214768764,29.878528877,23.722539579,42.762919363,56.38201438,18.362884472,50.035409917,43.35267671,17.834456221,53.501636856,22.62237303,15.771576699,0,0,3.8040234221,8
1.76543,735784,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.813307,0,0,0,6.4039760326,0,9.6772447164,0,0,0,7.1393695075,3.2787191675,4.3694384171,3.4300869931,5.067108678,3.0463042035,0,0,0,0,0,0,36.30643597,31.059633613,22.214768764,29.878528877,23.722539579,42.762919363,56.38201438,18.362884472,50.035409917,43.35267671,17.834456221,53.501636856,22.62237303,15.771576699,0,0,1.6741433781,10
4.879189,753623,1025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.4230752411,0,0,0,6.6369882808,3.6733276306,4.8263921259,5.0054730342,4.4884945325,3.1806182191,0,0,0,0,0,0,38.433288531,28.822284203,17.7251058,21.275644803,25.220844063,17.491044412,25.64544926,16.424289223,41.83140464,43.427071609,16.310510256,51.311692181,19.308687435,16.044557495,0,0,4.7313791932,8
0.200965,907317,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,6.1714193156,0,0,9.5071171524,0,0,0,6.8957675112,3.3023972851,4.7173848352,4.1843673085,4.053723523,3.2246881343,0,0,0,0,0,0,46.888462531,34.916199772,23.812750867,29.466119861,26.115702867,25.127749576,39.805324795,18.096017258,48.434315733,47.900469444,16.012152372,56.745482048,23.186516339,17.949134672,0,0,-0.283700405,7
4.656477,1503366,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3900647971,1,5.9268856847,3.7135875324,4.2851905376,6.2195587927,4.7917617506,3.3082752,0,0,0,0,0,0,44.820407663,41.812706349,22.038112357,23.349455352,37.049861278,25.273010579,27.269268289,20.264294024,50.151922955,48.450533177,19.541960508,62.779554407,28.172935998,19.967687407,0,0,5.1681278706,7
-3.181897,753622,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.4058295189,0,0,1,5.9756575265,3.6694626494,4.3555951166,3.5494691515,4.2825133835,3.1957437467,0,0,0,0,0,0,40.686801564,32.822039405,20.090363434,21.776462374,26.300779705,20.174867743,47.763143126,18.357017,53.646149265,51.810525036,16.147413284,57.380921586,24.619933928,17.609705452,0,9.7175372151,-2.764786468,6
4.634315,1503366,1030,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3.3900647971,1,5.9268856847,3.7135875324,4.2851905376,6.2195587927,4.7917617506,3.3082752,0,0,0,0,0,0,44.820407663,41.812706349,22.038112357,23.349455352,37.049861278,25.273010579,27.269268289,20.264294024,50.151922955,48.450533177,19.541960508,62.779554407,28.172935998,19.967687407,0,0,4.0036499286,6
0.807241,907317,308,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6.1714193156,0,0,9.5071171524,0,0,0,6.8957675112,3.3023972851,4.7173848352,4.1843673085,4.053723523,3.2246881343,0,0,0,0,0,0,46.888462531,34.916199772,23.812750867,29.466119861,26.115702867,25.127749576,39.805324795,18.096017258,48.434315733,47.900469444,16.012152372,56.745482048,23.186516339,17.949134672,0,0,1.4325045912,7
4.796565,753555,106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.5292712426,11.39094966,0,0,0,7.4654408358,3.288871077,4.4712085487,3.6219686868,4.794346204,3.0647827491,10.7,0.592294,-0.096,0.5,0.65,0,39.730845327,28.315689227,29.14409551,35.351536954,36.120207672,37.36220774,47.286668252,23.184499751,68.268989177,47.281818679,13.49860883,54.432552712,24.081243474,16.213711392,0,0,4.1256422431,1
-0.719753,907319,273,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.823146,1,0,0,0,3.289108413,0,0,0,0,5.341572257,3.4002064326,4.6533349612,4.505848874,3.7916810195,3.1049879229,0,0,0,0,0,0,46.138780692,33.348001217,27.231835686,28.737611365,34.111589148,27.40564332,59.77115638,18.763277832,53.119537213,68.628852373,17.555586719,59.878646709,24.771965637,17.357213554,0,0,-0.035622938,2
3.825677,1240167,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3986137668,0,5.3986137668,0,0,0,6.0968373432,3.5682214766,4.5571080159,5.1808507417,4.9303094614,3.1553400879,0,0,0,0,0,0,35.971898331,30.876209516,17.206680846,21.403746186,28.232066739,20.295876266,42.525807512,19.962770373,53.46307072,44.421784799,14.172614688,54.222128525,25.626339311,16.152558717,0,0,4.5277036064,3
3.438015,1503361,329,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2084641238,3.6219062409,4.5738538751,3.5885391683,4.9191041317,3.0776430393,0,0,0,0,0,0,24.960508591,27.986490955,20.657484712,21.805940522,34.417807339,18.878796459,24.712917879,17.102857634,48.424677969,52.471649363,15.454334267,54.076130472,19.96215478,15.080305753,0,0,3.8351520267,8
-0.970484,946355,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.787478,0,0,0,0,0,28.101780067,0,0,0,5.7083121846,3.3886562218,4.1830750356,4.1744329281,4.6989945689,2.853938978,0,0,0,0,0,0,35.670427482,26.272014962,23.56896404,31.586942691,31.295946031,35.393693506,48.960702567,21.543986102,59.152561548,50.409011872,13.811659389,55.370721903,23.494731646,17.119191136,0,0,-1.547148765,4
5.246975,753623,230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.4230752411,0,0,0,6.6369882808,3.6733276306,4.8263921259,5.0054730342,4.4884945325,3.1806182191,0,0,0,0,0,0,38.433288531,28.822284203,17.7251058,21.275644803,25.220844063,17.491044412,25.64544926,16.424289223,41.83140464,43.427071609,16.310510256,51.311692181,19.308687435,16.044557495,0,0,5.4456882709,8
0.034121,735784,1242,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.813307,0,0,0,6.4039760326,0,9.6772447164,0,0,0,7.1393695075,3.2787191675,4.3694384171,3.4300869931,5.067108678,3.0463042035,0,0,0,0,0,0,36.30643597,31.059633613,22.214768764,29.878528877,23.722539579,42.762919363,56.38201438,18.362884472,50.035409917,43.35267671,17.834456221,53.501636856,22.62237303,15.771576699,0,0,1.4642303347,6
4.650692,910079,199,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,8.384900173,8.384900173,12.373017503,6.5632657531,0,0,0,6.0678003847,3.3546847965,4.7412806155,4.6135122091,6.2986149516,2.9617462642,0,0,0,0,0,0,34.506378388,30.839864033,32.980157253,33.763492566,57.899053133,69.957000075,30.939226983,20.125549956,56.27627271,41.463957073,18.356551157,61.669784317,23.146863345,19.95444626,70.306550911,0,4.5228339654,4
5.160404,753559,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2823987688,0,0,0,0,6.0418615588,3.4736527643,4.5685512417,4.2727699702,4.5799959213,3.1968202247,0,0,0,0,0,0,31.230931442,30.378416608,35.72684775,23.488707482,31.289993658,34.300709757,44.768154421,20.155352701,55.897915741,31.276857235,13.717988256,50.262360815,19.685118153,14.837014992,0,0,5.0253952855,8
3.565315,735784,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.813307,0,0,0,6.4039760326,0,9.6772447164,0,0,0,7.1393695075,3.2787191675,4.3694384171,3.4300869931,5.067108678,3.0463042035,0,0,0,0,0,0,36.30643597,31.059633613,22.214768764,29.878528877,23.722539579,42.762919363,56.38201438,18.362884472,50.035409917,43.35267671,17.834456221,53.501636856,22.62237303,15.771576699,0,0,4.2256647548,3
5.2818,1503371,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.897567984,0,0,0,5.2295547327,3.188249988,4.8276379688,3.6743306374,4.8167929067,3.1563935563,0,0,0,0,0,0,32.813726506,30.215229092,19.966207198,25.950181737,47.413087615,62.81600691,51.19120625,20.135915449,52.91423071,38.333601774,17.665154658,48.021200131,20.719522624,14.085704665,0,0,5.5163489921,3
2.054863,753576,1019,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.7700546369,11.154907696,0,0,0,5.8807807399,3.2258704003,3.7980253258,4.0962347242,5.1292663381,3.2327676618,0,0,0,0,0,0,28.925822039,28.923110296,19.256844929,24.921579429,23.567611741,27.517094082,62.533642912,19.173561497,49.923276612,44.409497688,14.464529936,58.210199543,23.635489093,18.272040658,0,0,2.199832303,7
1.118962,1298359,1142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.8586363428,0,0,0,5.8690421263,3.5991311144,4.8104282535,3.5076734852,4.8014233616,3.1840598406,0,0,0,0,0,0,41.255761129,27.084211379,21.919894282,27.97412117,35.207808413,58.520015538,59.146965298,22.086076303,60.315159371,53.12582213,15.529684952,57.557009635,20.549963461,18.90453597,49.499720914,0,1.2589186573,2
4.620876,1298222,1194,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.5320793637,0,0,0,6.5292812219,3.5597350877,4.8249656716,4.6594428478,4.5737122337,3.1942956833,0,0,0,0,0,0,41.034571632,36.279037196,13.697367618,17.498484951,15.751986218,13.972775211,17.679174057,22.600259401,58.811102116,41.669947139,22.853771926,53.99432896,22.474921474,16.838524677,0,0,4.173314158,6
2.691171,907319,152,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0.823146,1,0,0,0,3.289108413,0,0,0,0,5.341572257,3.4002064326,4.6533349612,4.505848874,3.7916810195,3.1049879229,0,0,0,0,0,0,46.138780692,33.348001217,27.231835686,28.737611365,34.111589148,27.40564332,59.77115638,18.763277832,53.119537213,68.628852373,17.555586719,59.878646709,24.771965637,17.357213554,0,0,2.8774765001,5
4.310455,907321,298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,8.2322831926,0,0,0,6.6679792865,3.4123881094,5.2211601635,3.650277451,5.0589430846,3.2388993702,0,0,0,0,0,0,51.256157198,33.20515838,25.413555138,31.919255478,25.893872851,24.805325499,48.573572888,18.446116644,56.965652394,50.647882177,18.061792449,57.159554518,21.414350502,17.250452004,0,0,3.8510389958,10
-0.16801,753622,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.4058295189,0,0,1,5.9756575265,3.6694626494,4.3555951166,3.5494691515,4.2825133835,3.1957437467,0,0,0,0,0,0,40.686801564,32.822039405,20.090363434,21.776462374,26.300779705,20.174867743,47.763143126,18.357017,53.646149265,51.810525036,16.147413284,57.380921586,24.619933928,17.609705452,0,9.7175372151,-0.83697994,7
0.890523,907321,1050,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8.2322831926,0,0,0,6.6679792865,3.4123881094,5.2211601635,3.650277451,5.0589430846,3.2388993702,0,0,0,0,0,0,51.256157198,33.20515838,25.413555138,31.919255478,25.893872851,24.805325499,48.573572888,18.446116644,56.965652394,50.647882177,18.061792449,57.159554518,21.414350502,17.250452004,0,0,1.6667792445,10
5.9773,735784,345,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.813307,0,0,0,6.4039760326,0,9.6772447164,0,0,0,7.1393695075,3.2787191675,4.3694384171,3.4300869931,5.067108678,3.0463042035,0,0,0,0,0,0,36.30643597,31.059633613,22.214768764,29.878528877,23.722539579,42.762919363,56.38201438,18.362884472,50.035409917,43.35267671,17.834456221,53.501636856,22.62237303,15.771576699,0,0,6.1594980887,10
6.21987,946355,230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.787478,0,0,0,0,0,28.101780067,0,0,0,5.7083121846,3.3886562218,4.1830750356,4.1744329281,4.6989945689,2.853938978,0,0,0,0,0,0,35.670427482,26.272014962,23.56896404,31.586942691,31.295946031,35.393693506,48.960702567,21.543986102,59.152561548,50.409011872,13.811659389,55.370721903,23.494731646,17.119191136,0,0,5.3949271658,5
3.238021,753575,202,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,6.3649364359,0,0,0,7.4953249188,3.4411971435,4.2244521807,3.647138737,4.49260866,3.0461556778,0,0,0,0,0,0,34.478320985,32.507598009,21.345146435,33.272827096,33.217715304,43.968978091,42.169192174,21.093522317,57.076270068,42.626133901,12.764093331,54.652391516,20.999830585,16.690648246,0,0,1.7957287511,1
1.109426,753621,56,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.4333362406,5.324511614,0,0,0,6.0312257216,3.5143806717,4.0324154781,3.8080272323,4.7938023949,3.0829764634,0,0,0,0,0,0,28.413446254,32.009296284,20.096959364,44.020696985,30.357294875,22.248635953,33.729070834,19.290067662,48.401647843,57.411584612,15.946768295,53.98165348,22.791062113,16.611132307,0,0,1.6883373084,7
3.007975,907318,287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3.6331119888,12.441670137,0,0,0,5.4214037807,3.5673200619,4.7893470111,4.9771215491,4.0086619666,3.2892426737,0,0,0,0,0,0,36.693688282,29.726645694,19.747854389,26.245128636,21.145768467,44.145461291,39.009333083,21.11198288,47.476057988,46.347388499,14.07548477,63.950409189,27.299347944,19.872966614,0,0,3.132625077,4
1.272202,1298222,1142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5320793637,0,0,0,6.5292812219,3.5597350877,4.8249656716,4.6594428478,4.5737122337,3.1942956833,0,0,0,0,0,0,41.034571632,36.279037196,13.697367618,17.498484951,15.751986218,13.972775211,17.679174057,22.600259401,58.811102116,41.669947139,22.853771926,53.99432896,22.474921474,16.838524677,0,0,1.4777822236,5
3.518302,753576,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.7700546369,11.154907696,0,0,0,5.8807807399,3.2258704003,3.7980253258,4.0962347242,5.1292663381,3.2327676618,0,0,0,0,0,0,28.925822039,28.923110296,19.256844929,24.921579429,23.567611741,27.517094082,62.533642912,19.173561497,49.923276612,44.409497688,14.464529936,58.210199543,23.635489093,18.272040658,0,0,4.1734606132,3
